slug,task_idx,task_text,importance,batch_idx,extraction_timestamp
claim-health,1,Automate revenue cycle operations for post-acute care agencies from referral through payment,5,5,2026-04-24T17:49:07.253960+00:00
claim-health,2,Identify and correct billing errors that cause revenue leakage before claim submission,5,5,2026-04-24T17:49:07.253960+00:00
claim-health,3,Track claim status across payers and trigger automated follow-up on outstanding balances,4,5,2026-04-24T17:49:07.253960+00:00
claim-health,4,"Connect referral intake, clinical documentation, and billing workflows into a unified platform",4,5,2026-04-24T17:49:07.253960+00:00
almond-2,0,Execute precise industrial manipulation tasks using 7-degree-of-freedom robotic arms,5,5,2026-04-24T17:49:07.253960+00:00
almond-2,1,Assemble robotic arm components using automated robotic manufacturing processes,4,5,2026-04-24T17:49:07.253960+00:00
almond-2,2,"Perform high-dexterity pick, place, and assembly operations in industrial environments",5,5,2026-04-24T17:49:07.253960+00:00
almond-2,3,Integrate with AI control systems for adaptive task execution on the factory floor,4,5,2026-04-24T17:49:07.253960+00:00
chonkie,0,Segment large documents into semantically meaningful chunks for AI model ingestion,5,5,2026-04-24T17:49:07.253960+00:00
chonkie,1,Ensure text chunks conform to model token limits while preserving contextual coherence,5,5,2026-04-24T17:49:07.253960+00:00
chonkie,2,Integrate document chunking pipelines with any AI technology stack via standard APIs,4,5,2026-04-24T17:49:07.253960+00:00
chonkie,3,Improve retrieval accuracy by structuring document context before indexing into vector stores,4,5,2026-04-24T17:49:07.253960+00:00
helixdb,0,Store and retrieve contextual knowledge for AI agents using a combined graph-vector database,5,5,2026-04-24T17:49:07.253960+00:00
helixdb,1,Execute high-speed vector similarity searches over large-scale agent memory datasets,5,5,2026-04-24T17:49:07.253960+00:00
helixdb,2,Traverse graph relationships between entities to support multi-hop reasoning for AI agents,5,5,2026-04-24T17:49:07.253960+00:00
helixdb,3,Scale contextual knowledge storage horizontally to support millions of concurrent AI agents,4,5,2026-04-24T17:49:07.253960+00:00
the-robot-learning-company,0,Train robot intelligence models on curated datasets for deployment in real-world environments,5,5,2026-04-24T17:49:07.253960+00:00
the-robot-learning-company,1,Provide infrastructure for collecting and managing robot learning training data at scale,5,5,2026-04-24T17:49:07.253960+00:00
the-robot-learning-company,2,Deploy trained robot intelligence models to physical robotic hardware in production,4,5,2026-04-24T17:49:07.253960+00:00
zeon-systems,0,Translate plain English experiment descriptions into executable robotic lab protocols,5,5,2026-04-24T17:49:07.253960+00:00
zeon-systems,1,Operate robotic arms autonomously to execute scientific laboratory workflows end to end,5,5,2026-04-24T17:49:07.253960+00:00
zeon-systems,2,Detect available lab equipment automatically and adapt protocols to present instruments,4,5,2026-04-24T17:49:07.253960+00:00
zeon-systems,3,Navigate autonomously between instruments to complete multi-step experimental workflows,4,5,2026-04-24T17:49:07.253960+00:00
zeon-systems,4,Execute overnight and unattended experiments such as fluorescence measurements autonomously,4,5,2026-04-24T17:49:07.253960+00:00
zeon-systems,5,Safely handle and dispose of biological and chemical samples following laboratory protocols,3,5,2026-04-24T17:49:07.253960+00:00
dolphin,0,"Generate complete web applications including frontend, backend, and database from a description",5,5,2026-04-24T17:49:07.253960+00:00
dolphin,1,Configure subscription billing and payment processing automatically within generated applications,4,5,2026-04-24T17:49:07.253960+00:00
dolphin,2,Integrate third-party services and APIs into generated web apps without manual configuration,4,5,2026-04-24T17:49:07.253960+00:00
dolphin,3,Enforce secure and scalable architectural patterns on all AI-generated application code,5,5,2026-04-24T17:49:07.253960+00:00
dolphin,4,Deploy functional MVPs to production hosting environments ready for real user traffic,4,5,2026-04-24T17:49:07.253960+00:00
kaelio,0,Answer ad hoc data questions by querying connected data warehouses through conversational chat,5,5,2026-04-24T17:49:07.253960+00:00
kaelio,1,Build and update analytics dashboards through natural language without manual configuration,5,5,2026-04-24T17:49:07.253960+00:00
kaelio,2,Provide governed metric definitions accessible to all team members through a shared interface,4,5,2026-04-24T17:49:07.253960+00:00
kaelio,3,Reduce dependency on data and engineering teams for routine reporting and exploration tasks,4,5,2026-04-24T17:49:07.253960+00:00
kaelio,4,"Connect directly to data warehouse sources to ensure queries run against live, accurate data",4,5,2026-04-24T17:49:07.253960+00:00
beluga,0,Identify and recruit suitable influencers for brand campaigns at scale,5,5,2026-04-24T17:49:07.253960+00:00
beluga,1,"Manage end-to-end influencer campaign execution including contracts, briefs, and content review",5,5,2026-04-24T17:49:07.253960+00:00
beluga,2,Track and attribute revenue and conversions generated by individual influencer partnerships,5,5,2026-04-24T17:49:07.253960+00:00
beluga,3,Optimize campaign performance by reallocating spend toward highest-converting influencers,4,5,2026-04-24T17:49:07.253960+00:00
beluga,4,Report on influencer campaign ROI with measurable attribution metrics for marketing teams,4,5,2026-04-24T17:49:07.253960+00:00
clarm,0,Handle inbound customer inquiries automatically for technical software and finance companies,5,5,2026-04-24T17:49:07.253960+00:00
clarm,1,Resolve technical customer support tickets without requiring human agent intervention,5,5,2026-04-24T17:49:07.253960+00:00
clarm,2,Automate inbound lead qualification and routing for software and open source businesses,4,5,2026-04-24T17:49:07.253960+00:00
clarm,3,Generate accurate technical responses by referencing product documentation and knowledge bases,4,5,2026-04-24T17:49:07.253960+00:00
sim,0,Build AI agent workflows visually using a drag-and-drop interface for technical teams,5,5,2026-04-24T17:49:07.253960+00:00
sim,1,Deploy AI agent workflows integrated with over 1000 third-party applications and services,5,5,2026-04-24T17:49:07.253960+00:00
sim,2,Orchestrate multi-step AI agent task sequences with conditional branching and error handling,4,5,2026-04-24T17:49:07.253960+00:00
sim,3,Monitor and log AI agent workflow execution for debugging and performance optimization,3,5,2026-04-24T17:49:07.253960+00:00
stratify,0,Recruit research participants automatically for user interviews without manual outreach,4,5,2026-04-24T17:49:07.253960+00:00
stratify,1,Conduct AI-driven user interviews to uncover motivations behind product decisions and behaviors,5,5,2026-04-24T17:49:07.253960+00:00
stratify,2,"Analyze interview responses at scale to extract patterns, themes, and actionable insights",5,5,2026-04-24T17:49:07.253960+00:00
stratify,3,Deliver research findings as structured actionable recommendations for product teams,4,5,2026-04-24T17:49:07.253960+00:00
youlearn,0,Convert student learning materials into concise structured notes for efficient review,4,5,2026-04-24T17:49:07.253960+00:00
youlearn,1,Answer student questions interactively using an AI tutor trained on their course content,5,5,2026-04-24T17:49:07.253960+00:00
youlearn,2,Generate personalized practice tests based on individual student materials and knowledge gaps,5,5,2026-04-24T17:49:07.253960+00:00
youlearn,3,Adapt tutoring explanations to each student's learning progress and comprehension level,4,5,2026-04-24T17:49:07.253960+00:00
typeos,0,Generate written drafts in alignment with the user's individual voice and stylistic preferences,5,5,2026-04-24T17:49:07.253960+00:00
typeos,1,Refine and edit written content iteratively based on user taste and feedback signals,5,5,2026-04-24T17:49:07.253960+00:00
typeos,2,Learn and adapt to user stylistic preferences over time to improve writing output quality,4,5,2026-04-24T17:49:07.253960+00:00
typeos,3,Provide AI writing assistance while preserving the author's distinct creative voice,4,5,2026-04-24T17:49:07.253960+00:00
percival,0,Analyze real-world research datasets to surface statistically meaningful patterns and trends,5,5,2026-04-24T17:49:07.253960+00:00
percival,1,Transform and clean raw research data into analysis-ready formats through automated pipelines,4,5,2026-04-24T17:49:07.253960+00:00
percival,2,Generate visualizations and summaries of research data analysis results for researchers,4,5,2026-04-24T17:49:07.253960+00:00
percival,3,Accelerate exploratory data analysis workflows for academic and applied research teams,5,5,2026-04-24T17:49:07.253960+00:00
mbodi-ai,0,Teach industrial robots new manipulation skills using natural language task descriptions,5,5,2026-04-24T17:49:07.253960+00:00
mbodi-ai,1,Convert natural language instructions and demonstrations into precise robotic action sequences,5,5,2026-04-24T17:49:07.253960+00:00
mbodi-ai,2,Deploy trained robot behaviors to production industrial automation environments reliably,4,5,2026-04-24T17:49:07.253960+00:00
mbodi-ai,3,Orchestrate multi-step robotic workflows using generative AI and agent coordination logic,4,5,2026-04-24T17:49:07.253960+00:00
mbodi-ai,4,Reduce time required to program robots for new tasks from weeks to minutes,5,5,2026-04-24T17:49:07.253960+00:00
kirana-ai,0,Monitor retail store environments continuously via computer vision to detect theft incidents,5,5,2026-04-24T17:49:07.253960+00:00
kirana-ai,1,Identify workplace health and safety violations on store premises using real-time video analysis,4,5,2026-04-24T17:49:07.253960+00:00
kirana-ai,2,Optimize customer service quality by analyzing staff and shopper interaction patterns,4,5,2026-04-24T17:49:07.253960+00:00
kirana-ai,3,Automate inventory ordering decisions using POS sales data and stock level integrations,4,5,2026-04-24T17:49:07.253960+00:00
kirana-ai,4,Recommend pricing and product assortment adjustments based on sales performance data,3,5,2026-04-24T17:49:07.253960+00:00
caucus,0,Manage constituent relationships and communications for government workers through an AI CRM,5,5,2026-04-24T17:49:07.253960+00:00
caucus,1,Streamline daily task management and workflow coordination for public sector employees,5,5,2026-04-24T17:49:07.253960+00:00
caucus,2,Consolidate fragmented government data and communications into a unified working environment,4,5,2026-04-24T17:49:07.253960+00:00
caucus,3,Surface high-priority constituent issues and action items automatically for government staff,4,5,2026-04-24T17:49:07.253960+00:00
caucus,4,Automate routine administrative tasks to free public servants for high-impact service work,4,5,2026-04-24T17:49:07.253960+00:00
pgdog,0,Shard PostgreSQL databases automatically by distributing queries across multiple database nodes,5,5,2026-04-24T17:49:07.253960+00:00
pgdog,1,Parse and route SQL queries to appropriate database shards without application code changes,5,5,2026-04-24T17:49:07.253960+00:00
pgdog,2,Balance read and write load across PostgreSQL replicas for improved throughput,4,5,2026-04-24T17:49:07.253960+00:00
pgdog,3,Pool and manage database connections to reduce overhead on managed PostgreSQL instances,4,5,2026-04-24T17:49:07.253960+00:00
pgdog,4,Replace PgBouncer and RDS Proxy functionality with a unified PostgreSQL scaling layer,4,5,2026-04-24T17:49:07.253960+00:00
attune,0,Accelerate software build times by distributing and caching compilation steps intelligently,5,5,2026-04-24T17:49:07.253960+00:00
attune,1,Integrate natively with existing build systems like Cargo without requiring migration or rewrites,5,5,2026-04-24T17:49:07.253960+00:00
attune,2,Reduce developer wait time for builds by up to 20x through compiler-level optimization,5,5,2026-04-24T17:49:07.253960+00:00
attune,3,Enable faster iteration cycles for developers by eliminating build bottlenecks in CI and local,4,5,2026-04-24T17:49:07.253960+00:00
kestral,0,Analyze sales call transcripts and feature requests to extract actionable customer insights,5,5,2026-04-24T17:49:07.253960+00:00
kestral,1,Consolidate duplicate feature requests and prioritize them by impact frequency and revenue risk,5,5,2026-04-24T17:49:07.253960+00:00
kestral,2,Connect customer requests to existing product roadmap items with citation-backed evidence,4,5,2026-04-24T17:49:07.253960+00:00
kestral,3,Automatically follow up with customers when requested features ship to drive retention,4,5,2026-04-24T17:49:07.253960+00:00
kestral,4,Identify deal-blocking product gaps from sales data and surface them to product leadership,4,5,2026-04-24T17:49:07.253960+00:00
bluejay,0,"Test and evaluate voice and text AI systems for accuracy, safety, and reliability",5,5,2026-04-24T17:49:07.253960+00:00
bluejay,1,Audit AI conversation quality against business standards and compliance requirements,5,5,2026-04-24T17:49:07.253960+00:00
bluejay,2,Identify failure modes and edge cases in production AI agent interactions,4,5,2026-04-24T17:49:07.253960+00:00
bluejay,3,Generate quality assurance reports on AI system performance for enterprise clients,4,5,2026-04-24T17:49:07.253960+00:00
bluejay,4,Certify AI interaction quality to build trust between businesses and their end customers,4,5,2026-04-24T17:49:07.253960+00:00
better-auth,0,"Implement authentication flows including login, registration, and session management for web apps",5,5,2026-04-24T17:49:07.253960+00:00
better-auth,1,Manage user accounts and access permissions within application backends using TypeScript,5,5,2026-04-24T17:49:07.253960+00:00
better-auth,2,Detect and block bot activity and fraudulent login attempts in real time,4,5,2026-04-24T17:49:07.253960+00:00
better-auth,3,Store and synchronize user sessions globally to ensure consistent authentication state,4,5,2026-04-24T17:49:07.253960+00:00
better-auth,4,Send transactional authentication emails and SMS messages for verification and recovery,3,5,2026-04-24T17:49:07.253960+00:00
better-auth,5,"Provide user management analytics dashboards showing sign-up, retention, and activity metrics",3,5,2026-04-24T17:49:07.253960+00:00
parsewise,0,Extract structured data from complex multi-document investment packages automatically,5,6,2026-04-24T17:51:26.744774+00:00
parsewise,1,Validate extracted data against predefined underwriting decision criteria,5,6,2026-04-24T17:51:26.744774+00:00
parsewise,2,Populate custom templates with resolved data from source documents,4,6,2026-04-24T17:51:26.744774+00:00
parsewise,3,Reconcile conflicting data points across multiple documents in a package,4,6,2026-04-24T17:51:26.744774+00:00
parsewise,4,Generate standardized insights reports from unstructured financial documents,3,6,2026-04-24T17:51:26.744774+00:00
refresh,0,Design and simulate evaluation environments for AI coding agent benchmarking,5,6,2026-04-24T17:51:26.744774+00:00
refresh,1,Generate reward signals to assess AI agent performance on software engineering tasks,5,6,2026-04-24T17:51:26.744774+00:00
refresh,2,Run automated test suites to measure AI computer-use agent task completion rates,4,6,2026-04-24T17:51:26.744774+00:00
refresh,3,Track and log agent trajectories across reinforcement learning training episodes,3,6,2026-04-24T17:51:26.744774+00:00
the-llm-data-company,0,Design bespoke task datasets for post-training large language model fine-tuning,5,6,2026-04-24T17:51:26.744774+00:00
the-llm-data-company,1,Construct reward functions to guide reinforcement learning from human feedback pipelines,5,6,2026-04-24T17:51:26.744774+00:00
the-llm-data-company,2,Build scalable training environments for frontier AI model capability development,4,6,2026-04-24T17:51:26.744774+00:00
the-llm-data-company,3,Evaluate data quality and coverage gaps in existing model training corpora,3,6,2026-04-24T17:51:26.744774+00:00
tinfoil,0,Deploy AI workloads inside confidential computing enclaves to enforce data privacy,5,6,2026-04-24T17:51:26.744774+00:00
tinfoil,1,Generate cryptographic attestations proving that AI inference data remains private,5,6,2026-04-24T17:51:26.744774+00:00
tinfoil,2,Provision GPU-accelerated confidential compute infrastructure for enterprise AI workloads,4,6,2026-04-24T17:51:26.744774+00:00
tinfoil,3,Verify security claims about AI processing pipelines using secure hardware attestation,4,6,2026-04-24T17:51:26.744774+00:00
tinfoil,4,Integrate privacy-preserving compute layer into existing AI applications without code changes,3,6,2026-04-24T17:51:26.744774+00:00
trapeze,0,Answer inbound patient phone calls around the clock using AI voice agents,5,6,2026-04-24T17:51:26.744774+00:00
trapeze,1,Schedule and confirm patient appointments through natural voice conversation,5,6,2026-04-24T17:51:26.744774+00:00
trapeze,2,Route complex patient inquiries to appropriate human staff members,4,6,2026-04-24T17:51:26.744774+00:00
trapeze,3,"Match patients to available providers based on need, location, and availability",4,6,2026-04-24T17:51:26.744774+00:00
trapeze,4,Send appointment reminders and handle patient confirmations via automated calls,3,6,2026-04-24T17:51:26.744774+00:00
jeevy-fabrication,0,Convert manufacturing drawings into accurate bills of materials for weld jobs,5,6,2026-04-24T17:51:26.744774+00:00
jeevy-fabrication,1,Generate resource-loaded production schedules from fabrication project specifications,5,6,2026-04-24T17:51:26.744774+00:00
jeevy-fabrication,2,Match fabrication job requirements to best-fit shops within a contractor network,4,6,2026-04-24T17:51:26.744774+00:00
jeevy-fabrication,3,Track project schedules and deliver real-time photo updates to clients,4,6,2026-04-24T17:51:26.744774+00:00
jeevy-fabrication,4,Maintain material traceability records to meet domestic content compliance standards,3,6,2026-04-24T17:51:26.744774+00:00
jeevy-fabrication,5,Manage client purchase requests and centralize key project documents in one portal,3,6,2026-04-24T17:51:26.744774+00:00
chiron,0,Recognize and parse handwritten mathematical expressions from student iPad input,5,6,2026-04-24T17:51:26.744774+00:00
chiron,1,Identify errors and misconceptions in student algebraic work as it is written,5,6,2026-04-24T17:51:26.744774+00:00
chiron,2,Provide step-level feedback on mathematical reasoning to guide student correction,4,6,2026-04-24T17:51:26.744774+00:00
chiron,3,Deliver one-on-one tutoring interactions tailored to individual student problem-solving progress,4,6,2026-04-24T17:51:26.744774+00:00
voiceos,0,Transcribe spoken dictation into formatted text across any application in real time,5,6,2026-04-24T17:51:26.744774+00:00
voiceos,1,Edit and revise existing document text using natural voice commands,5,6,2026-04-24T17:51:26.744774+00:00
voiceos,2,Convert voice input into structured written content such as emails and reports,4,6,2026-04-24T17:51:26.744774+00:00
voiceos,3,Operate as a system-wide voice interface layer across multiple desktop applications,4,6,2026-04-24T17:51:26.744774+00:00
voiceos,4,Summarize and extract key information from documents via voice query,3,6,2026-04-24T17:51:26.744774+00:00
combinely,0,Collect and organize client tax documents through automated outreach and intake,5,6,2026-04-24T17:51:26.744774+00:00
combinely,1,Prepare and populate tax return forms using client-supplied financial data,5,6,2026-04-24T17:51:26.744774+00:00
combinely,2,Review completed tax returns to identify errors and compliance issues,4,6,2026-04-24T17:51:26.744774+00:00
combinely,3,Answer client tax questions using AI trained on firm-specific knowledge,4,6,2026-04-24T17:51:26.744774+00:00
combinely,4,Track document collection status and send follow-up requests to clients automatically,3,6,2026-04-24T17:51:26.744774+00:00
clado,0,Search and retrieve professional profiles from a database of 800 million people,5,6,2026-04-24T17:51:26.744774+00:00
clado,1,"Enrich contact records with current employment, role, and demographic information",5,6,2026-04-24T17:51:26.744774+00:00
clado,2,Execute natural-language agentic queries to identify target individuals for outreach,4,6,2026-04-24T17:51:26.744774+00:00
clado,3,Export filtered people-search results into spreadsheets or CRM systems,3,6,2026-04-24T17:51:26.744774+00:00
tegore,0,Deliver K-12 math curriculum lessons using adaptive voice and interactive visuals,5,6,2026-04-24T17:51:26.744774+00:00
tegore,1,Assess student understanding through dialectic questioning aligned to lesson objectives,5,6,2026-04-24T17:51:26.744774+00:00
tegore,2,Sequence math concepts progressively within structured course curricula like Algebra I,4,6,2026-04-24T17:51:26.744774+00:00
tegore,3,Provide individualized pacing and feedback based on each student's response patterns,4,6,2026-04-24T17:51:26.744774+00:00
tegore,4,Generate gamified practice exercises to reinforce specific mathematical procedures,3,6,2026-04-24T17:51:26.744774+00:00
sixtyfour,0,Deploy custom AI research agents to source specialized professional profiles at scale,5,6,2026-04-24T17:51:26.744774+00:00
sixtyfour,1,Enrich company and individual data records with current intelligence from multiple sources,5,6,2026-04-24T17:51:26.744774+00:00
sixtyfour,2,Deliver research outputs directly into existing business systems via integrations,4,6,2026-04-24T17:51:26.744774+00:00
sixtyfour,3,Filter and qualify sourced profiles against user-defined criteria and attributes,3,6,2026-04-24T17:51:26.744774+00:00
photonium,0,"Optimize optical system designs across AR/VR, LiDAR, and biotech applications automatically",5,6,2026-04-24T17:51:26.744774+00:00
photonium,1,Verify optical component performance against design specifications and tolerances,5,6,2026-04-24T17:51:26.744774+00:00
photonium,2,Source optical components from supplier catalogs based on design requirements,4,6,2026-04-24T17:51:26.744774+00:00
photonium,3,Generate prototype specifications from finalized optical system design parameters,4,6,2026-04-24T17:51:26.744774+00:00
photonium,4,Identify design errors and flag constraint violations during optical engineering workflows,3,6,2026-04-24T17:51:26.744774+00:00
labric,0,Ingest raw data streams from laboratory instruments and scientific tools automatically,5,6,2026-04-24T17:51:26.744774+00:00
labric,1,Clean and normalize messy experimental data for downstream AI model consumption,5,6,2026-04-24T17:51:26.744774+00:00
labric,2,Connect disparate data sources into a unified structured layer for research queries,4,6,2026-04-24T17:51:26.744774+00:00
labric,3,Maintain data lineage and provenance records for scientific reproducibility,3,6,2026-04-24T17:51:26.744774+00:00
opusense-ai,0,Transcribe field inspector voice observations into structured report content in real time,5,6,2026-04-24T17:51:26.744774+00:00
opusense-ai,1,Incorporate site photos into organized construction inspection reports automatically,5,6,2026-04-24T17:51:26.744774+00:00
opusense-ai,2,"Generate detailed, formatted field inspection reports from unstructured on-site inputs",5,6,2026-04-24T17:51:26.744774+00:00
opusense-ai,3,"Organize and categorize field observations by location, trade, and deficiency type",4,6,2026-04-24T17:51:26.744774+00:00
opusense-ai,4,Deliver completed inspection reports to clients on-site without manual transcription,3,6,2026-04-24T17:51:26.744774+00:00
clidey,0,"Model organizational entities, relationships, and decision rules in a structured data layer",5,6,2026-04-24T17:51:26.744774+00:00
clidey,1,Continuously ingest and update operational data to maintain a live organizational model,5,6,2026-04-24T17:51:26.744774+00:00
clidey,2,Evaluate declarative decision logic against real-time data to produce automated actions,5,6,2026-04-24T17:51:26.744774+00:00
clidey,3,Surface recommendations and state updates when underlying data conditions change,4,6,2026-04-24T17:51:26.744774+00:00
clidey,4,"Provide fully auditable logs of data models, decision logic, and system outputs",3,6,2026-04-24T17:51:26.744774+00:00
habit,0,Greet and engage customers at physical business locations using conversational robots,5,6,2026-04-24T17:51:26.744774+00:00
habit,1,"Answer customer questions about products, services, and business information on demand",5,6,2026-04-24T17:51:26.744774+00:00
habit,2,Recommend and upsell products to customers based on conversational context,4,6,2026-04-24T17:51:26.744774+00:00
habit,3,Learn business-specific knowledge through a training process similar to onboarding employees,3,6,2026-04-24T17:51:26.744774+00:00
kaizen,0,Read and extract data from legacy web portals without requiring API access,5,6,2026-04-24T17:51:26.744774+00:00
kaizen,1,Write and submit data to external websites using browser agent automation,5,6,2026-04-24T17:51:26.744774+00:00
kaizen,2,Integrate AI workflows with third-party systems that lack machine-readable interfaces,4,6,2026-04-24T17:51:26.744774+00:00
kaizen,3,Navigate and operate complex web interfaces to complete multi-step automated tasks,4,6,2026-04-24T17:51:26.744774+00:00
ticket-wallet,0,Set dynamic resale prices for event tickets using AI-driven market analysis,5,6,2026-04-24T17:51:26.744774+00:00
ticket-wallet,1,List ticket inventory simultaneously across multiple resale marketplaces automatically,5,6,2026-04-24T17:51:26.744774+00:00
ticket-wallet,2,Distribute ticket listings to maximize sale probability and revenue for sellers,4,6,2026-04-24T17:51:26.744774+00:00
ticket-wallet,3,Monitor market conditions and adjust ticket prices in response to demand shifts,4,6,2026-04-24T17:51:26.744774+00:00
ticket-wallet,4,Manage ticket inventory and track sales performance across all active listings,3,6,2026-04-24T17:51:26.744774+00:00
runrl,0,Fine-tune language models using reinforcement learning against user-specified reward functions,5,6,2026-04-24T17:51:26.744774+00:00
runrl,1,Improve AI agent task performance through iterative policy optimization at scale,5,6,2026-04-24T17:51:26.744774+00:00
runrl,2,Ingest observability data from model deployments to drive automated self-improvement,4,6,2026-04-24T17:51:26.744774+00:00
runrl,3,Evaluate model reward trajectories and report performance gains across training runs,3,6,2026-04-24T17:51:26.744774+00:00
morphik,0,"Index and search across multimodal content including text, images, and documents simultaneously",5,6,2026-04-24T17:51:26.744774+00:00
morphik,1,Retrieve semantically relevant results from mixed-media corpora for AI application queries,5,6,2026-04-24T17:51:26.744774+00:00
morphik,2,Integrate open-source multimodal search capabilities into developer AI pipelines,4,6,2026-04-24T17:51:26.744774+00:00
morphik,3,Process and embed research papers and technical documents for semantic retrieval,3,6,2026-04-24T17:51:26.744774+00:00
nomi,0,Transcribe live sales call audio into structured text for real-time analysis,5,6,2026-04-24T17:51:26.744774+00:00
nomi,1,Generate contextual phrase suggestions for sales representatives during active calls,5,6,2026-04-24T17:51:26.744774+00:00
nomi,2,Adapt conversation recommendations based on a customized sales playbook,4,6,2026-04-24T17:51:26.744774+00:00
nomi,3,Analyze sales call patterns to continuously refine suggested responses and tactics,3,6,2026-04-24T17:51:26.744774+00:00
casco,0,Execute autonomous penetration tests against web applications to identify vulnerabilities,5,6,2026-04-24T17:51:26.744774+00:00
casco,1,Conduct automated security assessments of APIs and cloud infrastructure continuously,5,6,2026-04-24T17:51:26.744774+00:00
casco,2,Test AI systems for security weaknesses and adversarial attack vectors,4,6,2026-04-24T17:51:26.744774+00:00
casco,3,Generate penetration test reports formatted for SOC2 and ISO27001 compliance certification,4,6,2026-04-24T17:51:26.744774+00:00
casco,4,Monitor web applications year-round for newly introduced security vulnerabilities,3,6,2026-04-24T17:51:26.744774+00:00
crimson,0,Analyze case files and litigation documents to extract relevant facts and arguments,5,6,2026-04-24T17:51:26.744774+00:00
crimson,1,"Draft legal documents including briefs, motions, and correspondence for litigation matters",5,6,2026-04-24T17:51:26.744774+00:00
crimson,2,Answer case-specific questions by reasoning over uploaded litigation materials,4,6,2026-04-24T17:51:26.744774+00:00
crimson,3,Automate manual document review workflows across the full litigation case lifecycle,4,6,2026-04-24T17:51:26.744774+00:00
crimson,4,Organize and surface relevant precedents and evidence from large case file collections,3,6,2026-04-24T17:51:26.744774+00:00
flott-hq,0,"Track fleet vehicle locations, fuel usage, and operational status in real time",5,6,2026-04-24T17:51:26.744774+00:00
flott-hq,1,Generate and manage invoices and payments within a unified fleet operations platform,4,6,2026-04-24T17:51:26.744774+00:00
flott-hq,2,Automate repetitive fleet management tasks using AI agents on behalf of fleet managers,5,6,2026-04-24T17:51:26.744774+00:00
flott-hq,3,Plan and optimize vehicle routing and dispatch schedules for logistics operations,4,6,2026-04-24T17:51:26.744774+00:00
flott-hq,4,"Consolidate fleet planning, tracking, billing, and payments into a single control center",3,6,2026-04-24T17:51:26.744774+00:00
lucis,0,Analyze blood test results to generate personalized health insights for patients,5,6,2026-04-24T17:51:26.744774+00:00
lucis,1,Translate complex biomarker data into actionable lifestyle and health recommendations,5,6,2026-04-24T17:51:26.744774+00:00
lucis,2,Track longitudinal blood testing trends to identify changes in patient health status,4,6,2026-04-24T17:51:26.744774+00:00
lucis,3,Combine medical expertise and AI interpretation to contextualize diagnostic lab results,4,6,2026-04-24T17:51:26.744774+00:00
throxy,0,Research and identify qualified prospects in traditional industry verticals for B2B outreach,5,6,2026-04-24T17:51:26.744774+00:00
throxy,1,Generate hyper-personalized outbound sales messages tailored to each prospect's context,5,6,2026-04-24T17:51:26.744774+00:00
throxy,2,Execute multi-channel outbound campaigns to book qualified sales meetings automatically,5,6,2026-04-24T17:51:26.744774+00:00
throxy,3,Manage and optimize outbound sequences using AI agents combined with human expert review,4,6,2026-04-24T17:51:26.744774+00:00
throxy,4,Report pipeline generation metrics and campaign performance to sales team stakeholders,3,6,2026-04-24T17:51:26.744774+00:00
cleon,0,Answer inbound business phone calls instantly using conversational AI voice agents,5,6,2026-04-24T17:51:26.744774+00:00
cleon,1,Make outbound calls to customers or leads on behalf of businesses automatically,4,6,2026-04-24T17:51:26.744774+00:00
cleon,2,Book and manage appointments through voice conversation without human receptionist involvement,5,6,2026-04-24T17:51:26.744774+00:00
cleon,3,Respond to frequently asked questions using business-specific knowledge bases,4,6,2026-04-24T17:51:26.744774+00:00
cleon,4,Escalate complex or unresolvable calls to human team members with full context,3,6,2026-04-24T17:51:26.744774+00:00
lyrahq,0,Transcribe meeting audio automatically and produce instant searchable meeting summaries,5,6,2026-04-24T17:51:26.744774+00:00
lyrahq,1,Enable collaborative document editing by multiple participants during live meetings,5,6,2026-04-24T17:51:26.744774+00:00
lyrahq,2,Create and assign follow-up action items from meeting discussions in real time,4,6,2026-04-24T17:51:26.744774+00:00
lyrahq,3,Answer questions about past meeting content using full transcript context,4,6,2026-04-24T17:51:26.744774+00:00
lyrahq,4,"Maintain unified meeting knowledge workspace linking notes, docs, and transcripts together",3,6,2026-04-24T17:51:26.744774+00:00
theta,0,Deploy specialized AI agents configured for specific occupational roles and job functions,5,6,2026-04-24T17:51:26.744774+00:00
theta,1,Customize AI capabilities to match the knowledge requirements of particular job categories,4,6,2026-04-24T17:51:26.744774+00:00
theta,2,Assist workers with job-specific tasks using domain-tuned AI tooling,4,6,2026-04-24T17:51:26.744774+00:00
novoflow,0,"Communicate with patients via voice to schedule, reschedule, and confirm appointments",5,6,2026-04-24T17:51:26.744774+00:00
novoflow,1,Execute appointment booking workflows inside EHR systems using computer agent automation,5,6,2026-04-24T17:51:26.744774+00:00
novoflow,2,Recover cancelled appointments by proactively contacting patients and rescheduling them,4,6,2026-04-24T17:51:26.744774+00:00
novoflow,3,Bridge AI workflow automation into any electronic health record system universally,4,6,2026-04-24T17:51:26.744774+00:00
novoflow,4,Automate clinical billing workflows to reduce manual administrative staff burden,3,6,2026-04-24T17:51:26.744774+00:00
prism,0,Generate and distribute media content using AI-powered production tools,5,6,2026-04-24T17:51:26.744774+00:00
prism,1,Analyze media audience data to optimize content creation and distribution strategies,4,6,2026-04-24T17:51:26.744774+00:00
prism,2,Automate media workflow tasks to accelerate next-generation content publishing pipelines,3,6,2026-04-24T17:51:26.744774+00:00
